Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.6726468847121503,0.03173387556440401,0.8831730057717924,0.019398618652138665,0.9252478910759214,0.016247253876987184
crosscor_std_multifracs_j1=1_j2=12_low_psd,1106,4,0.8101302353115288,0.013234654735761254,0.9269757288737605,0.013018419708790759,0.9579140150954567,0.01253215397467105
crosscor_std_multifracs_j1=1_j2=12_low_fourier,1106,4,0.9278266982388633,0.022314766283370976,0.9201161758176706,0.015913180031731766,0.9596233535592719,0.014512552923079913
crosscor_std_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.8573923338759805,0.023388328081565737,1.0,0.0,1.0,0.0
crosscor_std_shannon_encoding_low_psd,1111,4,0.8101302353115288,0.013234654735761254,1.0,0.0,0.9957081545064378,0.005428802850074475
crosscor_std_shannon_encoding_low_fourier,1111,4,0.9639003995856148,0.011145259057978566,1.0,0.0,0.9905542400473584,0.00831991048297622
crosscor_std_autoencoder_fourier_transform=True_low_psd,1119,4,0.8101302353115288,0.013234654735761254,0.8625314488678407,0.012864570423808114,0.9458857481130678,0.017271929341167103
crosscor_std_autoencoder_fourier_transform=True_low_fourier,1119,4,0.9226764836465886,0.019776902153554477,0.8659686251294954,0.019913226223101804,0.9484571555424004,0.01300464182704653
crosscor_std_low_psd_low_fourier,2195,4,0.8092681663460116,0.013878833125508765,0.8556533964777268,0.019822829799019486,0.9484682551428149,0.017977155954025513
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,26,4,0.8324737309456861,0.01957595435650951,1.0,0.0,1.0,0.0
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,34,4,0.6726468847121503,0.03173387556440401,0.9965665236051503,0.003211723078775897,0.9974211928370579,0.003435333799703661
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_low_psd,1110,4,0.8101302353115288,0.013234654735761254,0.9931293473434957,0.002098043065763049,0.992274678111588,0.008322197180113872
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_low_fourier,1110,4,0.9278266982388633,0.022314766283370976,0.991408909279266,0.0027144417695861983,0.9905505401805537,0.006866043710526061
crosscor_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,39,4,0.8573923338759805,0.023388328081565737,1.0,0.0,1.0,0.0
crosscor_autoreg_k=5_shannon_encoding_low_psd,1115,4,0.8101302353115288,0.013234654735761254,0.9965665236051503,0.004205132605636334,0.9982832618025752,0.002102566302818167
crosscor_autoreg_k=5_shannon_encoding_low_fourier,1115,4,0.9639003995856148,0.011145259057978566,0.9991416309012877,0.0017167381974248829,0.9991416309012877,0.001716738197424883
crosscor_autoreg_k=5_autoencoder_fourier_transform=True_low_psd,1123,4,0.8101302353115288,0.013234654735761254,0.991408909279266,0.0027144417695861988,0.991408909279266,0.008143217723383524
crosscor_autoreg_k=5_autoencoder_fourier_transform=True_low_fourier,1123,4,0.9226764836465886,0.019776902153554477,0.9965665236051503,0.001716738197424883,0.9879754328844161,0.007380543415974428
crosscor_autoreg_k=5_low_psd_low_fourier,2199,4,0.8092681663460116,0.013878833125508765,0.9931293473434957,0.0034307083528100682,0.9862549948201865,0.008321081876847804
crosscor_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,37,4,0.8573923338759805,0.023388328081565737,1.0,0.0,1.0,0.0
crosscor_multifracs_j1=1_j2=12_shannon_encoding_low_psd,1113,4,0.8101302353115288,0.013234654735761254,1.0,0.0,0.9922709782447832,0.00738225329134592
crosscor_multifracs_j1=1_j2=12_shannon_encoding_low_fourier,1113,4,0.9639003995856148,0.011145259057978566,1.0,0.0,0.9974248927038627,0.003433476394849766
crosscor_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True_low_psd,1121,4,0.8101302353115288,0.013234654735761254,0.9226875832470032,0.012979259313892542,0.9587649844605595,0.01372782217733169
crosscor_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True_low_fourier,1121,4,0.9226764836465886,0.019776902153554477,0.9149696610922007,0.025470785999092527,0.9570556459967442,0.014080876459409294
crosscor_multifracs_j1=1_j2=12_low_psd_low_fourier,2197,4,0.8092681663460116,0.013878833125508765,0.9278414977060827,0.014937914284746062,0.958772384194169,0.014240112034680832
crosscor_shannon_encoding_autoencoder_fourier_transform=True_low_psd,1126,4,0.8101302353115288,0.013234654735761254,1.0,0.0,0.9922709782447832,0.011321546476521215
crosscor_shannon_encoding_autoencoder_fourier_transform=True_low_fourier,1126,4,0.9578881160278231,0.010739876593991473,1.0,0.0,0.9905505401805537,0.006866043710526061
crosscor_shannon_encoding_low_psd_low_fourier,2202,4,0.8092681663460116,0.013878833125508765,0.9965517241379309,0.006896551724137945,0.9853929258546692,0.009249086854678273
crosscor_autoencoder_fourier_transform=True_low_psd_low_fourier,2210,4,0.8092681663460116,0.013878833125508765,0.8616841793695427,0.01964522106672903,0.9467441172117803,0.015942873317426068
mean_std_autoreg_k=5_multifracs_j1=1_j2=12,10,4,0.991408909279266,0.004701504473353463,1.0,0.0,0.9991416309012877,0.001716738197424883
mean_std_autoreg_k=5_shannon_encoding,15,4,0.8333321000443984,0.020028700547045666,1.0,0.0,1.0,0.0
mean_std_autoreg_k=5_autoencoder_fourier_transform=True,23,4,0.6735089536776675,0.030703826581398974,0.9982832618025752,0.003433476394849766,0.9991379310344828,0.0017241379310344751
mean_std_autoreg_k=5_low_psd,1099,4,0.8101302353115288,0.013234654735761254,0.9957044546396331,0.0027144115112306727,0.9914163090128756,0.009002651057254523
mean_std_autoreg_k=5_low_fourier,1099,4,0.9278266982388633,0.022314766283370976,0.9957044546396331,0.0027144115112306727,0.9879680331508066,0.009173234601718396
mean_std_multifracs_j1=1_j2=12_shannon_encoding,13,4,0.8333321000443984,0.020028700547045666,1.0,0.0,1.0,0.0
mean_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,21,4,0.6735089536776675,0.030703826581398974,0.9888375018499336,0.005817381419283723,0.9922672783779785,0.0017204977384658092
mean_std_multifracs_j1=1_j2=12_low_psd,1097,4,0.8101302353115288,0.013234654735761254,0.9776713038330621,0.013672507233899574,0.9716479206748557,0.010376128530880402
mean_std_multifracs_j1=1_j2=12_low_fourier,1097,4,0.9278266982388633,0.022314766283370976,0.9802464111291993,0.009236696544592648,0.9707969513097527,0.014455657543489986
